chrom	start	end	frequency
chr11	81962000	81969000	12
chr11	81969000	82023000	11
chr11	82023000	82025000	12
chr11	82025000	82102000	13
chr11	82102000	82188000	11
chr11	82188000	82244000	10
chr11	82244000	82261000	9
chr11	82261000	82267000	10
chr11	82267000	82301000	9
chr11	82301000	82307000	1
chr11	82352000	82358000	1
chr11	82358000	82389000	2
chr11	82389000	82390000	1
chr11	82781000	82832000	1
chr11	82854000	82925000	1
chr11	83362000	83376000	2
chr11	83376000	83471000	12
chr11	83471000	83473000	5
chr11	83473000	83475000	3
chr11	83475000	83478000	1
chr11	83500000	83521000	1
chr11	83521000	83539000	10
chr11	83539000	83549000	9
chr11	83549000	83552000	10
chr11	83552000	83553000	23
chr11	83553000	83562000	22
chr11	83562000	83566000	15
chr11	83566000	83569000	16
chr11	83569000	83581000	20
chr11	83581000	83582000	19
chr11	83582000	83584000	20
chr11	83584000	83585000	21
chr11	83585000	83635000	22
chr11	83635000	83637000	23
chr11	83637000	83639000	24
chr11	83639000	83640000	7
chr11	83640000	83642000	7
chr11	83642000	83644000	6
chr11	83644000	83645000	9
chr11	83645000	83646000	13
chr11	83646000	83665000	18
chr11	83665000	83673000	17
chr11	83673000	83674000	18
chr11	83674000	83675000	19
chr11	83675000	83676000	15
chr11	83676000	83679000	16
chr11	83679000	83680000	13
chr11	83680000	83681000	11
chr11	83681000	83685000	9
chr11	83685000	83695000	8
chr11	83695000	83696000	7
chr11	83696000	83782000	6
chr11	83782000	83785000	7
chr11	83785000	83835000	8
chr11	83835000	83878000	9
chr11	83878000	83925000	11
chr11	83925000	83937000	12
chr11	83937000	83980000	16
chr11	83980000	83988000	12
chr11	83988000	83990000	10
chr11	83990000	83991000	5
chr11	84002000	84050000	1
chr11	84369000	84378000	1
chr11	84378000	84381000	2
chr11	84381000	84382000	3
chr11	84382000	84432000	12
chr11	84432000	84437000	14
chr11	84437000	84460000	15
chr11	84460000	84474000	14
chr11	84474000	84516000	15
chr11	84516000	84533000	14
chr11	84533000	84534000	12
chr11	84534000	84535000	5
chr11	84535000	84536000	3
chr11	84536000	84541000	1
chr11	84566000	84583000	1
chr11	84629000	84634000	1
chr11	84634000	84635000	6
chr11	84635000	84850000	7
chr11	84850000	84867000	6
chr11	84867000	84985000	7
chr11	84985000	85126000	8
chr11	85126000	85145000	9
chr11	85145000	85146000	10
chr11	85146000	85147000	12
chr11	85147000	85148000	14
chr11	85148000	85149000	15
chr11	85149000	85270000	16
chr11	85270000	85271000	11
chr11	85271000	85286000	10
chr11	85286000	85290000	9
chr11	85290000	85401000	10
chr11	85401000	85433000	9
chr11	85433000	85442000	10
chr11	85442000	85443000	11
chr11	85443000	85444000	13
chr11	85444000	85530000	14
chr11	85530000	85531000	16
chr11	85531000	85536000	15
chr11	85536000	85537000	14
chr11	85537000	85596000	12
chr11	85596000	85600000	11
chr11	85600000	85601000	12
chr11	85601000	85604000	13
chr11	85604000	85621000	15
chr11	85621000	85662000	13
chr11	85662000	85681000	12
chr11	85681000	85687000	11
chr11	85687000	85688000	7
chr11	85688000	85689000	4
chr11	85689000	85690000	3
chr11	85690000	85799000	2
chr11	85799000	85800000	3
chr11	85800000	85859000	5
chr11	85859000	85860000	6
chr11	85860000	85873000	10
chr11	85873000	85874000	11
chr11	85874000	85879000	12
chr11	85879000	85880000	14
chr11	85880000	85903000	51
chr11	85903000	85905000	49
chr11	85905000	85906000	21
chr11	85906000	85907000	15
chr11	85907000	85915000	11
chr11	85915000	85923000	10
chr11	85923000	85940000	9
chr11	85940000	85946000	7
chr11	85946000	85947000	6
chr11	85947000	85948000	5
chr11	85948000	85951000	4
chr11	85951000	85962000	3
chr11	86092000	86095000	1
chr11	86095000	86096000	2
chr11	86096000	86097000	4
chr11	86097000	86105000	6
chr11	86105000	86164000	7
chr11	86164000	86165000	6
chr11	86232000	86233000	3
chr11	86233000	86274000	4
chr11	86274000	86294000	6
chr11	86294000	86352000	8
chr11	86352000	86386000	9
chr11	86386000	86388000	10
chr11	86388000	86396000	9
chr11	86396000	86423000	11
chr11	86423000	86426000	13
chr11	86426000	86427000	23
chr11	86427000	86428000	25
chr11	86428000	86429000	26
chr11	86429000	86431000	25
chr11	86431000	86450000	25
chr11	86450000	86462000	24
chr11	86462000	86494000	23
chr11	86494000	86500000	21
chr11	86500000	86510000	20
chr11	86510000	86520000	21
chr11	86520000	86538000	22
chr11	86538000	86545000	25
chr11	86545000	86570000	24
chr11	86570000	86573000	26
chr11	86573000	86574000	25
chr11	86574000	86577000	23
chr11	86577000	86580000	16
chr11	86580000	86590000	15
chr11	86590000	86616000	14
chr11	86616000	86618000	8
chr11	86618000	86620000	7
chr11	86620000	86635000	5
chr11	86635000	86636000	6
chr11	86636000	86644000	7
chr11	86644000	86645000	6
chr11	86645000	86646000	4
chr11	86646000	86647000	3
chr11	86647000	86664000	2
chr11	86664000	86716000	3
chr11	86716000	86724000	4
chr11	86724000	86833000	6
chr11	86833000	86834000	5
chr11	86834000	86855000	4
chr11	86855000	86908000	6
chr11	86908000	86940000	5
chr11	86940000	86946000	7
chr11	86946000	86948000	8
chr11	86948000	86949000	7
chr11	86949000	86951000	9
chr11	86951000	86964000	8
chr11	86964000	86983000	10
chr11	86983000	86994000	9
chr11	86994000	86999000	7
chr11	86999000	87029000	8
chr11	87029000	87057000	9
chr11	87057000	87113000	8
chr11	87113000	87128000	7
chr11	87128000	87132000	10
chr11	87132000	87133000	11
chr11	87133000	87174000	15
chr11	87174000	87176000	20
chr11	87176000	87215000	19
chr11	87215000	87217000	11
chr11	87217000	87218000	9
chr11	87218000	87230000	4
chr11	87230000	87234000	3
chr11	87234000	87236000	4
chr11	87236000	87385000	3
chr11	87385000	87386000	2
chr11	87386000	87388000	1
chr11	87435000	87455000	1
chr11	87455000	87456000	3
chr11	87456000	87457000	2
chr11	87457000	87458000	4
chr11	87458000	87461000	5
chr11	87461000	87462000	7
chr11	87462000	87463000	8
chr11	87463000	87464000	10
chr11	87464000	87465000	14
chr11	87465000	87485000	21
chr11	87485000	87516000	22
chr11	87516000	87518000	21
chr11	87518000	87570000	20
chr11	87570000	87575000	19
chr11	87575000	87577000	20
chr11	87577000	87592000	24
chr11	87592000	87593000	23
chr11	87593000	87594000	19
chr11	87594000	87620000	18
chr11	87620000	87626000	8
chr11	87626000	87629000	6
chr11	87629000	87643000	5
chr11	87643000	87652000	4
chr11	87652000	87667000	3
chr11	87935000	87937000	1
chr11	87937000	87943000	4
chr11	87943000	88023000	5
chr11	88023000	88024000	3
chr11	88120000	88177000	3
chr11	88177000	88179000	2
chr11	88179000	88180000	3
chr11	88180000	88183000	4
chr11	88183000	88232000	5
chr11	88232000	88234000	2
chr11	88234000	88240000	1
chr11	88272000	88303000	1
chr11	88303000	88317000	2
chr11	88317000	88336000	4
chr11	88336000	88337000	21
chr11	88337000	88347000	26
chr11	88347000	88399000	27
chr11	88399000	88400000	29
chr11	88400000	88416000	30
chr11	88416000	88483000	33
chr11	88483000	88484000	22
chr11	88484000	88485000	14
chr11	88485000	88488000	6
chr11	88488000	88489000	4
chr11	88489000	88491000	3
chr11	88491000	88497000	2
chr11	88497000	88512000	1
chr11	88512000	88515000	2
chr11	88515000	88605000	3
chr11	88605000	88633000	1
chr11	88886000	88907000	1
chr11	89865000	89970000	9
chr11	89970000	89974000	10
chr11	89974000	89978000	12
chr11	89978000	89989000	37
chr11	89989000	89990000	38
chr11	89990000	90023000	37
chr11	90023000	90024000	36
chr11	90024000	90026000	30
chr11	90026000	90027000	19
chr11	90027000	90028000	13
chr11	90028000	90041000	8
chr11	90041000	90042000	9
chr11	90042000	90088000	6
chr11	90088000	90089000	7
chr11	90089000	90096000	9
chr11	90096000	90097000	11
chr11	90097000	90099000	12
chr11	90099000	90100000	13
chr11	90100000	90101000	14
chr11	90101000	90102000	15
chr11	90102000	90103000	18
chr11	90103000	90202000	22
chr11	90202000	90204000	13
chr11	90204000	90210000	14
chr11	90210000	90211000	15
chr11	90211000	90212000	21
chr11	90212000	90227000	31
chr11	90227000	90313000	30
chr11	90313000	90314000	24
chr11	90314000	90315000	20
chr11	90315000	90317000	17
chr11	90317000	90359000	16
chr11	90359000	90360000	15
chr11	90360000	90361000	1
chr11	90646000	90653000	1
chr11	90653000	90662000	2
chr11	90662000	90664000	3
chr11	90664000	90665000	5
chr11	90665000	90741000	7
chr11	90741000	90742000	1
chr11	90783000	90886000	1
chr11	90955000	90969000	1
chr11	90969000	90972000	2
chr11	90972000	90973000	3
chr11	90973000	90977000	10
chr11	90977000	91009000	11
chr11	91009000	91033000	7
chr11	91033000	91035000	10
chr11	91035000	91120000	11
chr11	91120000	91121000	5
chr11	91121000	91122000	4
chr11	91122000	91123000	2
chr11	91160000	91251000	1
chr11	91497000	91498000	17
chr11	91498000	91524000	21
chr11	91524000	91525000	3
chr11	91525000	91532000	1
chr11	91556000	91578000	13
chr11	91578000	91602000	12
chr11	91602000	91604000	7
chr11	91604000	91606000	6
chr11	91606000	91610000	5
chr11	91610000	91612000	4
chr11	91612000	91616000	2
chr11	91616000	91621000	1
chr11	91869000	91874000	1
chr11	91874000	91929000	2
chr11	91929000	91931000	1
chr11	92740000	92744000	1
chr11	92744000	92802000	2
chr11	92802000	92807000	3
chr11	92807000	92811000	4
chr11	92811000	92818000	5
chr11	92818000	92820000	6
chr11	92820000	92821000	7
chr11	92821000	93015000	11
chr11	93015000	93018000	9
chr11	93018000	93092000	1
chr11	93092000	93099000	2
chr11	93099000	93141000	1
chr11	93206000	93211000	1
chr11	93211000	93212000	4
chr11	93212000	93277000	5
chr11	93277000	93286000	4
chr11	93286000	93293000	5
chr11	93293000	93309000	1
chr11	94409000	94433000	1
chr11	94433000	94434000	2
chr11	94434000	94453000	3
chr11	94453000	94463000	2
chr11	94463000	94464000	3
chr11	94464000	94581000	1
chr11	94581000	94620000	2
chr11	94620000	94651000	3
chr11	94651000	94682000	2
chr11	94682000	94771000	1
chr11	94771000	94772000	1
chr11	94772000	94773000	2
chr11	94773000	94841000	5
chr11	94841000	94842000	6
chr11	94842000	94854000	12
chr11	94854000	94858000	17
chr11	94858000	94877000	18
chr11	94877000	94878000	15
chr11	94878000	94888000	12
chr11	94888000	94889000	13
chr11	94889000	94894000	6
chr11	94894000	94901000	4
chr11	94901000	94902000	3
chr11	94902000	94967000	1
chr11	95073000	95102000	1
chr11	95336000	95338000	1
chr11	95338000	95403000	2
chr11	95403000	95414000	1
chr11	95475000	95476000	1
chr11	95476000	95499000	2
chr11	95499000	95680000	3
chr11	95680000	95708000	2
chr11	95708000	95711000	1
chr11	95789000	95790000	1
chr11	95790000	95829000	2
chr11	95829000	95830000	3
chr11	95830000	95850000	8
chr11	95850000	95851000	9
chr11	95851000	95856000	7
chr11	95856000	95860000	9
chr11	95860000	95894000	12
chr11	95966000	95973000	1
chr11	95973000	95975000	2
chr11	95975000	95982000	3
chr11	95982000	96012000	7
chr11	96012000	96013000	8
chr11	96013000	96018000	9
chr11	96018000	96049000	8
chr11	96049000	96228000	2
chr11	96450000	96535000	2
chr11	96535000	96583000	4
chr11	96583000	96589000	1
chr11	96678000	96693000	1
chr11	96693000	96698000	2
chr11	96698000	96700000	3
chr11	96700000	96701000	9
chr11	96701000	96702000	32
chr11	96702000	96747000	33
chr11	96747000	96748000	31
chr11	96748000	96749000	32
chr11	96749000	96750000	30
chr11	96750000	96756000	28
chr11	96756000	96760000	27
chr11	96760000	96801000	25
chr11	96801000	96802000	26
chr11	96802000	96803000	33
chr11	96803000	96846000	41
chr11	96846000	96847000	40
chr11	96847000	96848000	28
chr11	96848000	96849000	25
chr11	96849000	96850000	23
chr11	96850000	96851000	22
chr11	96851000	96852000	12
chr11	96852000	96857000	3
chr11	97037000	97051000	4
chr11	97104000	97107000	1
chr11	97107000	97108000	7
chr11	97108000	97129000	11
chr11	97129000	97131000	1
chr11	97295000	97300000	1
chr11	97300000	97301000	3
chr11	97301000	97349000	6
chr11	97349000	97350000	10
chr11	97350000	97411000	11
chr11	97411000	97449000	7
chr11	97449000	97495000	10
chr11	97495000	97555000	12
chr11	97555000	97556000	13
chr11	97556000	97560000	12
chr11	97560000	97564000	13
chr11	97564000	97589000	14
chr11	97589000	97593000	11
chr11	97593000	97596000	9
chr11	97596000	97598000	9
chr11	97598000	97601000	8
chr11	97601000	97614000	12
chr11	97614000	97639000	13
chr11	97639000	97641000	11
chr11	97641000	97642000	8
chr11	97642000	97643000	7
chr11	97643000	97672000	5
chr11	97672000	97673000	8
chr11	97673000	97674000	11
chr11	97674000	97675000	13
chr11	97675000	97702000	14
chr11	97702000	97727000	13
chr11	97727000	97728000	11
chr11	97728000	97739000	10
chr11	97739000	97795000	4
chr11	97795000	97800000	7
chr11	97800000	97857000	6
chr11	97857000	97863000	7
chr11	97863000	97864000	9
chr11	97864000	97941000	13
chr11	97941000	98001000	12
chr11	98001000	98002000	11
chr11	98002000	98003000	3
chr11	98003000	98004000	2
chr11	98004000	98045000	1
chr11	98045000	98047000	2
chr11	98047000	98048000	4
chr11	98048000	98052000	10
chr11	98052000	98151000	11
chr11	98151000	98157000	10
chr11	98157000	98275000	6
chr11	98275000	98354000	4
chr11	98354000	98360000	3
chr11	98360000	98367000	2
chr11	98367000	98375000	1
chr11	98548000	98591000	2
chr11	98591000	98595000	3
chr11	98595000	98622000	15
chr11	98622000	98623000	6
chr11	98623000	98625000	5
chr11	98625000	98626000	4
chr11	98626000	98664000	3
chr11	98664000	98709000	2
chr11	98709000	98711000	1
chr11	98711000	98714000	2
chr11	98714000	98759000	1
chr11	98799000	98812000	1
chr11	98812000	98813000	5
chr11	98813000	98826000	6
chr11	98826000	98827000	8
chr11	98827000	98830000	9
chr11	98830000	98883000	10
chr11	98883000	98885000	11
chr11	98885000	98889000	8
chr11	98889000	98890000	3
chr11	98890000	98896000	2
chr11	98896000	98930000	1
chr11	98954000	98955000	1
chr11	98955000	98961000	7
chr11	98961000	98965000	8
chr11	98965000	99004000	10
chr11	99004000	99007000	9
chr11	99007000	99009000	8
chr11	99009000	99036000	7
chr11	99036000	99037000	8
chr11	99037000	99058000	9
chr11	99058000	99072000	8
chr11	99072000	99085000	7
chr11	99085000	99107000	13
chr11	99107000	99226000	14
chr11	99226000	99235000	12
chr11	99235000	99237000	8
chr11	99237000	99238000	7
chr11	99238000	99269000	6
chr11	99269000	99271000	5
chr11	99271000	99272000	2
chr11	99272000	99288000	1
chr11	99323000	99339000	6
chr11	99339000	99340000	9
chr11	99340000	99376000	16
chr11	99376000	99380000	15
chr11	99380000	99381000	14
chr11	99381000	99382000	13
chr11	99382000	99386000	10
chr11	99386000	99387000	9
chr11	99387000	99390000	8
chr11	99390000	99398000	6
chr11	99398000	99399000	4
chr11	99399000	99401000	3
chr11	99401000	99402000	1
chr11	99536000	99538000	1
chr11	99538000	99541000	3
chr11	99541000	99545000	6
chr11	99545000	99567000	7
chr11	99567000	99572000	9
chr11	99572000	99574000	6
chr11	99574000	99596000	4
chr11	99596000	99598000	3
chr11	99598000	99609000	4
chr11	99609000	99610000	5
chr11	99610000	99614000	4
chr11	99614000	99621000	3
chr11	99621000	99627000	2
chr11	99627000	99655000	10
chr11	99655000	99676000	11
chr11	99676000	99722000	10
chr11	99722000	99723000	15
chr11	99723000	99750000	20
chr11	99750000	99753000	21
chr11	99753000	99754000	18
chr11	99754000	99755000	17
chr11	99755000	99767000	13
chr11	99767000	99775000	12
chr11	99775000	99780000	11
chr11	99780000	99789000	10
chr11	99789000	99799000	11
chr11	99799000	99814000	10
chr11	99814000	99815000	13
chr11	99815000	99829000	13
chr11	99829000	99858000	14
chr11	99858000	99880000	13
chr11	99880000	99882000	12
chr11	99882000	99885000	10
chr11	99885000	99886000	11
chr11	99886000	99892000	12
chr11	99892000	99894000	13
chr11	99894000	99895000	20
chr11	99895000	99896000	21
chr11	99896000	99900000	25
chr11	99900000	99948000	26
chr11	99948000	99949000	27
chr11	99949000	99981000	26
chr11	99981000	99982000	4
chr11	99982000	99983000	3
chr11	99983000	99984000	2
chr11	100182000	100198000	1
chr11	100402000	100417000	1
chr11	100417000	100418000	2
chr11	100418000	100422000	14
chr11	100422000	100425000	15
chr11	100425000	100446000	16
chr11	100446000	100473000	17
chr11	100473000	100499000	16
chr11	100499000	100510000	14
chr11	100510000	100516000	13
chr11	100516000	100529000	9
chr11	100529000	100548000	10
chr11	100548000	100575000	11
chr11	100575000	100599000	15
chr11	100599000	100639000	14
chr11	100639000	100697000	13
chr11	100697000	100751000	17
chr11	100751000	100752000	14
chr11	100752000	100753000	15
chr11	100753000	100754000	14
chr11	100754000	100756000	13
chr11	100756000	100794000	8
chr11	100794000	100858000	7
chr11	100858000	100869000	8
chr11	100869000	100871000	6
chr11	100871000	100883000	5
chr11	100883000	100884000	8
chr11	100884000	100885000	11
chr11	100885000	100886000	15
chr11	100886000	100887000	20
chr11	100887000	100890000	23
chr11	100890000	100891000	24
chr11	100891000	100897000	26
chr11	100897000	100908000	28
chr11	100908000	101002000	29
chr11	101002000	101005000	30
chr11	101005000	101006000	30
chr11	101006000	101007000	29
chr11	101007000	101015000	30
chr11	101015000	101023000	31
chr11	101023000	101030000	32
chr11	101030000	101034000	33
chr11	101034000	101035000	34
chr11	101035000	101036000	35
chr11	101036000	101037000	49
chr11	101037000	101054000	59
chr11	101054000	101055000	60
chr11	101055000	101058000	61
chr11	101058000	101089000	62
chr11	101089000	101090000	57
chr11	101090000	101101000	55
chr11	101101000	101102000	54
chr11	101102000	101103000	53
chr11	101103000	101127000	51
chr11	101127000	101141000	50
chr11	101141000	101143000	43
chr11	101143000	101144000	42
chr11	101144000	101146000	39
chr11	101146000	101147000	38
chr11	101147000	101148000	7
chr11	101148000	101151000	4
chr11	101151000	101152000	3
chr11	101152000	101161000	1
chr11	101176000	101177000	2
chr11	101177000	101208000	9
chr11	101208000	101279000	11
chr11	101279000	101280000	10
chr11	101280000	101281000	8
chr11	101281000	101303000	3
chr11	101338000	101343000	1
chr11	101343000	101344000	7
chr11	101344000	101345000	12
chr11	101345000	101349000	15
chr11	101349000	101398000	16
chr11	101398000	101404000	15
chr11	101404000	101412000	7
chr11	101412000	101413000	9
chr11	101413000	101414000	11
chr11	101414000	101415000	14
chr11	101415000	101416000	16
chr11	101416000	101418000	17
chr11	101418000	101544000	18
chr11	101544000	101596000	17
chr11	101596000	101597000	3
chr11	102202000	102225000	1
chr11	102225000	102226000	4
chr11	102226000	102227000	11
chr11	102227000	102287000	12
chr11	102287000	102323000	13
chr11	102323000	102324000	9
chr11	102324000	102346000	5
chr11	102346000	102363000	4
chr11	102363000	102365000	5
chr11	102365000	102369000	6
chr11	102369000	102375000	12
chr11	102375000	102384000	13
chr11	102384000	102385000	16
chr11	102385000	102387000	17
chr11	102387000	102388000	21
chr11	102388000	102389000	22
chr11	102389000	102390000	30
chr11	102390000	102391000	33
chr11	102391000	102392000	35
chr11	102392000	102404000	33
chr11	102404000	102414000	21
chr11	102414000	102416000	22
chr11	102416000	102417000	23
chr11	102417000	102420000	26
chr11	102420000	102427000	27
chr11	102427000	102428000	28
chr11	102428000	102432000	25
chr11	102432000	102440000	24
chr11	102440000	102451000	21
chr11	102451000	102452000	20
chr11	102452000	102454000	19
chr11	102454000	102467000	21
chr11	102467000	102480000	23
chr11	102480000	102481000	25
chr11	102481000	102486000	26
chr11	102486000	102488000	27
chr11	102488000	102494000	33
chr11	102494000	102507000	38
chr11	102507000	102510000	40
chr11	102510000	102511000	43
chr11	102511000	102554000	42
chr11	102554000	102567000	43
chr11	102567000	102570000	47
chr11	102570000	102571000	46
chr11	102571000	102572000	45
chr11	102572000	102573000	47
chr11	102573000	102574000	50
chr11	102574000	102585000	54
chr11	102585000	102587000	56
chr11	102587000	102593000	58
chr11	102593000	102599000	60
chr11	102599000	102605000	58
chr11	102605000	102606000	62
chr11	102606000	102607000	59
chr11	102607000	102608000	58
chr11	102608000	102627000	57
chr11	102627000	102628000	55
chr11	102628000	102632000	54
chr11	102632000	102633000	53
chr11	102633000	102634000	16
chr11	102634000	102635000	5
chr11	102635000	102641000	3
chr11	102641000	102644000	2
chr11	102644000	102651000	1
chr11	102651000	102653000	2
chr11	102653000	102667000	9
chr11	102667000	102668000	8
chr11	102668000	102669000	1
chr11	102701000	102717000	15
chr11	102717000	102755000	16
chr11	102755000	102756000	11
chr11	102756000	102757000	10
chr11	102757000	102758000	9
chr11	102758000	102762000	10
chr11	102762000	102763000	14
chr11	102763000	102777000	15
chr11	102777000	102802000	7
chr11	102802000	102806000	8
chr11	102806000	102812000	9
chr11	102812000	102827000	10
chr11	102827000	102830000	9
chr11	102830000	102831000	8
chr11	102831000	102844000	6
chr11	102844000	102845000	5
chr11	102845000	102846000	6
chr11	102846000	102853000	7
chr11	102853000	102890000	6
chr11	102890000	102918000	7
chr11	102918000	102919000	10
chr11	102919000	102920000	14
chr11	102920000	102923000	13
chr11	102923000	102932000	14
chr11	102932000	102936000	16
chr11	102936000	102937000	17
chr11	102937000	103085000	39
chr11	103085000	103117000	38
chr11	103117000	103118000	40
chr11	103118000	103119000	41
chr11	103119000	103120000	42
chr11	103120000	103148000	46
chr11	103148000	103149000	25
chr11	103149000	103150000	24
chr11	103150000	103154000	23
chr11	103154000	103157000	22
chr11	103157000	103159000	15
chr11	103159000	103192000	14
chr11	103192000	103215000	16
chr11	103215000	103217000	8
chr11	103217000	103238000	7
chr11	103238000	103239000	8
chr11	103239000	103286000	16
chr11	103286000	103310000	17
chr11	103310000	103342000	22
chr11	103342000	103366000	21
chr11	103366000	103399000	22
chr11	103399000	103407000	23
chr11	103407000	103408000	21
chr11	103408000	103409000	20
chr11	103409000	103416000	19
chr11	103416000	103417000	18
chr11	103417000	103419000	14
chr11	103419000	103420000	15
chr11	103420000	103447000	14
chr11	103447000	103451000	11
chr11	103451000	103453000	12
chr11	103453000	103465000	7
chr11	103465000	103487000	3
chr11	103487000	103498000	2
chr11	103498000	103499000	1
chr11	103521000	103529000	2
chr11	103529000	103540000	3
chr11	103540000	103541000	7
chr11	103541000	103543000	27
chr11	103543000	103561000	28
chr11	103561000	103563000	24
chr11	103563000	103581000	22
chr11	103581000	103582000	23
chr11	103582000	103584000	22
chr11	103584000	103612000	21
chr11	103612000	103637000	20
chr11	103637000	103638000	19
chr11	103638000	103642000	20
chr11	103642000	103643000	17
chr11	103643000	103644000	9
chr11	103644000	103652000	6
chr11	103652000	103653000	5
chr11	103653000	103658000	4
chr11	103658000	103709000	3
chr11	103709000	103713000	2
chr11	103713000	103765000	3
chr11	103765000	103822000	1
chr11	105742000	105753000	1
chr11	105753000	105754000	2
chr11	105754000	105832000	4
chr11	105832000	105833000	2
chr11	105833000	105853000	1
chr11	105853000	105854000	2
chr11	105854000	105855000	4
chr11	105855000	105856000	10
chr11	105856000	105875000	13
chr11	105875000	105876000	14
chr11	105876000	105877000	15
chr11	105877000	105882000	24
chr11	105882000	105913000	27
chr11	105913000	105914000	3
chr11	105914000	105915000	1
chr11	106324000	106325000	1
chr11	106325000	106327000	2
chr11	106327000	106333000	9
chr11	106333000	106335000	11
chr11	106335000	106369000	19
chr11	106369000	106376000	18
chr11	106376000	106381000	13
chr11	106381000	106382000	12
chr11	106382000	106390000	11
chr11	106390000	106391000	5
chr11	106391000	106397000	3
chr11	106397000	106424000	1
chr11	106509000	106513000	1
chr11	106513000	106514000	2
chr11	106514000	106515000	11
chr11	106515000	106518000	12
chr11	106518000	106519000	13
chr11	106519000	106520000	14
chr11	106520000	106522000	26
chr11	106522000	106523000	28
chr11	106523000	106548000	29
chr11	106548000	106573000	28
chr11	106573000	106576000	2
chr11	106576000	106628000	3
chr11	106628000	106651000	1
chr11	106651000	106712000	2
chr11	106712000	106718000	1
chr11	106718000	106812000	2
chr11	106812000	106905000	1
chr11	106969000	107048000	1
chr11	107048000	107053000	3
chr11	107053000	107055000	2
chr11	107055000	107056000	3
chr11	107056000	107130000	6
chr11	107130000	107159000	4
chr11	107159000	107285000	3
chr11	107285000	107286000	9
chr11	107286000	107336000	10
chr11	107336000	107342000	11
chr11	107342000	107343000	11
chr11	107343000	107344000	13
chr11	107344000	107345000	12
chr11	107345000	107346000	8
chr11	107346000	107358000	12
chr11	107358000	107368000	13
chr11	107368000	107369000	14
chr11	107369000	107370000	23
chr11	107370000	107373000	29
chr11	107373000	107409000	32
chr11	107409000	107417000	29
chr11	107417000	107418000	26
chr11	107418000	107419000	10
chr11	107419000	107420000	8
chr11	107420000	107424000	5
chr11	107424000	107429000	1
chr11	107647000	107685000	3
chr11	108007000	108008000	1
chr11	108008000	108287000	3
chr11	108287000	108346000	7
chr11	108346000	108347000	4
chr11	108347000	108361000	3
chr11	108361000	108362000	1
chr11	108719000	108790000	1
chr11	108824000	108871000	1
chr11	108871000	108872000	2
chr11	108872000	108874000	3
chr11	108874000	108878000	5
chr11	108878000	108879000	6
chr11	108879000	108894000	25
chr11	108894000	108914000	26
chr11	108914000	108931000	18
chr11	108931000	108944000	19
chr11	108944000	108956000	20
chr11	108956000	108959000	22
chr11	108959000	108961000	13
chr11	108961000	108963000	12
chr11	108963000	108964000	15
chr11	108964000	108965000	16
chr11	108965000	108997000	18
chr11	108997000	108998000	13
chr11	108998000	109003000	11
chr11	109003000	109008000	8
chr11	109008000	109009000	7
chr11	109009000	109010000	5
chr11	109010000	109016000	3
chr11	109016000	109019000	1
chr11	110705000	110719000	2
chr11	110719000	110720000	3
chr11	110720000	110723000	15
chr11	110723000	110734000	19
chr11	110734000	110780000	20
chr11	110780000	110790000	21
chr11	110790000	110812000	20
chr11	110812000	110816000	19
chr11	110816000	110823000	22
chr11	110823000	110824000	24
chr11	110824000	110825000	25
chr11	110825000	110826000	27
chr11	110826000	110828000	32
chr11	110828000	110829000	29
chr11	110829000	110832000	25
chr11	110832000	110834000	23
chr11	110834000	110835000	22
chr11	110835000	110838000	21
chr11	110838000	110840000	22
chr11	110840000	110843000	23
chr11	110843000	110844000	24
chr11	110844000	110847000	26
chr11	110847000	110848000	27
chr11	110848000	110849000	28
chr11	110849000	110850000	30
chr11	110850000	110851000	32
chr11	110851000	110852000	36
chr11	110852000	110854000	38
chr11	110854000	110857000	39
chr11	110857000	110910000	55
chr11	110910000	110913000	57
chr11	110913000	110914000	59
chr11	110914000	110924000	60
chr11	110924000	110926000	62
chr11	110926000	110927000	35
chr11	110927000	110931000	32
chr11	110931000	110939000	31
chr11	110939000	110941000	30
chr11	110941000	110942000	29
chr11	110942000	110943000	27
chr11	110943000	110944000	22
chr11	110944000	110945000	20
chr11	110945000	110946000	19
chr11	110946000	110947000	8
chr11	110947000	110949000	7
chr11	110949000	110953000	3
chr11	110953000	110958000	1
chr11	111099000	111100000	1
chr11	111100000	111105000	2
chr11	111105000	111107000	4
chr11	111107000	111110000	5
chr11	111110000	111117000	6
chr11	111117000	111118000	7
chr11	111118000	111120000	8
chr11	111120000	111127000	9
chr11	111127000	111128000	12
chr11	111128000	111129000	13
chr11	111129000	111130000	14
chr11	111130000	111176000	15
chr11	111176000	111177000	6
chr11	111177000	111179000	5
chr11	111179000	111184000	4
chr11	111184000	111187000	2
chr11	111187000	111256000	1
chr11	111256000	111257000	2
chr11	111257000	111297000	3
chr11	111297000	111310000	2
chr11	111310000	111317000	1
chr11	111986000	111991000	1
chr11	111991000	111992000	6
chr11	111992000	112002000	31
chr11	112002000	112003000	32
chr11	112003000	112005000	33
chr11	112005000	112006000	40
chr11	112006000	112036000	43
chr11	112036000	112077000	45
chr11	112077000	112078000	31
chr11	112078000	112079000	12
chr11	112079000	112082000	9
chr11	112082000	112086000	8
chr11	112086000	112087000	6
chr11	112087000	112095000	4
chr11	112095000	112109000	1
chr11	112109000	112193000	3
chr11	112193000	112199000	1
chr11	112592000	112593000	3
chr11	112593000	112594000	5
