chrom	start	end	frequency
chr3	124141000	124166000	19
chr3	124166000	124168000	17
chr3	124168000	124169000	16
chr3	124169000	124171000	14
chr3	124171000	124180000	13
chr3	124180000	124201000	12
chr3	124201000	124202000	2
chr3	124202000	124209000	1
chr3	124325000	124335000	2
chr3	124335000	124344000	4
chr3	124344000	124346000	8
chr3	124346000	124347000	11
chr3	124347000	124348000	12
chr3	124348000	124349000	16
chr3	124349000	124350000	19
chr3	124350000	124351000	21
chr3	124351000	124357000	22
chr3	124357000	124359000	23
chr3	124359000	124378000	26
chr3	124378000	124380000	24
chr3	124380000	124382000	23
chr3	124382000	124387000	22
chr3	124387000	124411000	21
chr3	124411000	124414000	12
chr3	124414000	124433000	11
chr3	124433000	124436000	2
chr3	124436000	124440000	13
chr3	124440000	124473000	12
chr3	124473000	124483000	1
chr3	125176000	125179000	1
chr3	125179000	125180000	2
chr3	125180000	125181000	3
chr3	125181000	125182000	5
chr3	125182000	125183000	6
chr3	125183000	125307000	7
chr3	126515000	126541000	1
chr3	126790000	126812000	1
chr3	126812000	126817000	3
chr3	126817000	126818000	4
chr3	126818000	126819000	10
chr3	126819000	126820000	12
chr3	126820000	126826000	35
chr3	126826000	126827000	36
chr3	126827000	126828000	37
chr3	126828000	126829000	38
chr3	126829000	126830000	48
chr3	126830000	126856000	78
chr3	126856000	126857000	62
chr3	126857000	126858000	60
chr3	126858000	126861000	60
chr3	126861000	126864000	52
chr3	126864000	126865000	53
chr3	126865000	126866000	54
chr3	126866000	126898000	51
chr3	126898000	126899000	9
chr3	126899000	126900000	7
chr3	126900000	126901000	5
chr3	126901000	126902000	3
chr3	126902000	126903000	2
chr3	126903000	126906000	1
chr3	127174000	127196000	1
chr3	127196000	127209000	10
chr3	127453000	127515000	1
chr3	129199000	129280000	1
chr3	130027000	130056000	1
chr3	130056000	130164000	2
chr3	130164000	130180000	1
chr3	130238000	130245000	1
chr3	130245000	130265000	2
chr3	130265000	130278000	1
chr3	130314000	130343000	4
chr3	130343000	130482000	5
chr3	130482000	130486000	4
chr3	130486000	130489000	3
chr3	130489000	130493000	2
chr3	130526000	130527000	1
chr3	130527000	130541000	2
chr3	130541000	130560000	3
chr3	130560000	130561000	2
chr3	130561000	130570000	3
chr3	130570000	130580000	4
chr3	130580000	130583000	5
chr3	130583000	130584000	7
chr3	130584000	130585000	11
chr3	130585000	130586000	15
chr3	130586000	130596000	17
chr3	130596000	130597000	18
chr3	130597000	130598000	19
chr3	130598000	130599000	20
chr3	130599000	130600000	22
chr3	130600000	130601000	23
chr3	130601000	130602000	24
chr3	130602000	130604000	26
chr3	130604000	130616000	27
chr3	130616000	130620000	28
chr3	130620000	130627000	30
chr3	130627000	130628000	31
chr3	130628000	130629000	32
chr3	130629000	130634000	33
chr3	130634000	130636000	34
chr3	130636000	130641000	36
chr3	130641000	130642000	37
chr3	130642000	130643000	41
chr3	130643000	130685000	52
chr3	130685000	130686000	33
chr3	130686000	130695000	32
chr3	130695000	130700000	29
chr3	130700000	130701000	28
chr3	130701000	130702000	26
chr3	130702000	130749000	25
chr3	130749000	130808000	26
chr3	130808000	130893000	25
chr3	130893000	130894000	24
chr3	130894000	130898000	23
chr3	130898000	130901000	19
chr3	130901000	130903000	13
chr3	130903000	130905000	12
chr3	130905000	130906000	11
chr3	130906000	130907000	9
chr3	130907000	130908000	7
chr3	130908000	130910000	5
chr3	130910000	130916000	4
chr3	130916000	130919000	5
chr3	130919000	130920000	7
chr3	130920000	130922000	11
chr3	130922000	130923000	13
chr3	130923000	130926000	14
chr3	130926000	130927000	16
chr3	130927000	130928000	18
chr3	130928000	130929000	20
chr3	130929000	130931000	22
chr3	130931000	130933000	23
chr3	130933000	130934000	24
chr3	130934000	130935000	25
chr3	130935000	130942000	26
chr3	130942000	130943000	29
chr3	130943000	130978000	33
chr3	130978000	130979000	27
chr3	130979000	131078000	23
chr3	131078000	131088000	24
chr3	131088000	131109000	23
chr3	131109000	131160000	23
chr3	131160000	131166000	24
chr3	131166000	131171000	13
chr3	131171000	131172000	11
chr3	131172000	131197000	10
chr3	131197000	131223000	9
chr3	131223000	131227000	8
chr3	131227000	131230000	7
chr3	131230000	131231000	5
chr3	131231000	131232000	3
chr3	131232000	131243000	2
chr3	131243000	131247000	3
chr3	131247000	131248000	4
chr3	131248000	131273000	5
chr3	131273000	131288000	6
chr3	131288000	131316000	8
chr3	131316000	131346000	9
chr3	131346000	131347000	5
chr3	131347000	131359000	3
chr3	131359000	131361000	2
chr3	131361000	131373000	1
chr3	131373000	131374000	2
chr3	131374000	131375000	4
chr3	131375000	131376000	5
chr3	131376000	131377000	6
chr3	131377000	131404000	30
chr3	131404000	131423000	31
chr3	131423000	131433000	32
chr3	131433000	131434000	7
chr3	131434000	131445000	5
chr3	131445000	131446000	4
chr3	131446000	131450000	3
chr3	131450000	131451000	6
chr3	131451000	131452000	7
chr3	131452000	131458000	8
chr3	131458000	131461000	9
chr3	131461000	131462000	13
chr3	131462000	131464000	19
chr3	131464000	131465000	20
chr3	131465000	131467000	23
chr3	131467000	131480000	24
chr3	131480000	131507000	25
chr3	131507000	131512000	23
chr3	131512000	131528000	35
chr3	131528000	131533000	36
chr3	131533000	131590000	37
chr3	131590000	131606000	35
chr3	131606000	131645000	33
chr3	131645000	131646000	34
chr3	131646000	131647000	33
chr3	131647000	131664000	32
chr3	131664000	131666000	33
chr3	131666000	131671000	32
chr3	131671000	131672000	30
chr3	131672000	131688000	28
chr3	131688000	131689000	27
chr3	131689000	131694000	26
chr3	131694000	131700000	27
chr3	131700000	131703000	28
chr3	131703000	131704000	23
chr3	131704000	131705000	26
chr3	131705000	131706000	51
chr3	131706000	131707000	50
chr3	131707000	131708000	47
chr3	131708000	131709000	43
chr3	131709000	131711000	35
chr3	131711000	131752000	33
chr3	131752000	131753000	31
chr3	131753000	131754000	25
chr3	131754000	131755000	13
chr3	131755000	131758000	10
chr3	131758000	131764000	9
chr3	131764000	131767000	10
chr3	131767000	131768000	8
chr3	131768000	131769000	2
chr3	131769000	131840000	1
chr3	131840000	131841000	2
chr3	131841000	131845000	3
chr3	131845000	131846000	5
chr3	131846000	131847000	25
chr3	131847000	131852000	26
chr3	131852000	131872000	28
chr3	131872000	131873000	30
chr3	131873000	131877000	29
chr3	131877000	131880000	30
chr3	131880000	131884000	31
chr3	131884000	131887000	33
chr3	131887000	131888000	34
chr3	131888000	131889000	35
chr3	131889000	131890000	37
chr3	131890000	131891000	82
chr3	131891000	131896000	87
chr3	131896000	131922000	88
chr3	131922000	131942000	87
chr3	131942000	131945000	86
chr3	131945000	131948000	84
chr3	131948000	131949000	75
chr3	131949000	131950000	65
chr3	131950000	131951000	62
chr3	131951000	131952000	55
chr3	131952000	131954000	48
chr3	131954000	131969000	47
chr3	131969000	131981000	46
chr3	131981000	131982000	44
chr3	131982000	131983000	33
chr3	131983000	131984000	32
chr3	131984000	131988000	30
chr3	131988000	131989000	29
chr3	131989000	131991000	28
chr3	131991000	131996000	27
chr3	131996000	131997000	18
chr3	131997000	131998000	17
chr3	131998000	131999000	13
chr3	131999000	132002000	9
chr3	132002000	132004000	7
chr3	132004000	132006000	6
chr3	132006000	132007000	4
chr3	132007000	132008000	3
chr3	132008000	132013000	2
chr3	132084000	132085000	1
chr3	132085000	132086000	2
chr3	132086000	132087000	3
chr3	132087000	132113000	8
chr3	132113000	132114000	9
chr3	132114000	132115000	10
chr3	132115000	132121000	23
chr3	132121000	132154000	26
chr3	132154000	132166000	27
chr3	132166000	132173000	26
chr3	132173000	132177000	23
chr3	132177000	132183000	24
chr3	132183000	132184000	25
chr3	132184000	132235000	28
chr3	132235000	132266000	27
chr3	132266000	132267000	24
chr3	132267000	132307000	23
chr3	132307000	132313000	28
chr3	132313000	132314000	30
chr3	132314000	132357000	31
chr3	132357000	132383000	29
chr3	132383000	132384000	6
chr3	132384000	132385000	4
chr3	132385000	132388000	3
chr3	132388000	132412000	1
chr3	132412000	132423000	2
chr3	132423000	132425000	4
chr3	132425000	132427000	14
chr3	132427000	132428000	16
chr3	132428000	132441000	23
chr3	132441000	132443000	24
chr3	132443000	132445000	29
chr3	132445000	132446000	32
chr3	132446000	132447000	89
chr3	132447000	132449000	92
chr3	132449000	132450000	93
chr3	132450000	132451000	89
chr3	132451000	132452000	113
chr3	132452000	132456000	110
chr3	132456000	132470000	109
chr3	132470000	132473000	110
chr3	132473000	132474000	112
chr3	132474000	132476000	113
chr3	132476000	132477000	114
chr3	132477000	132486000	112
chr3	132486000	132488000	113
chr3	132488000	132489000	117
chr3	132489000	132492000	118
chr3	132492000	132503000	117
chr3	132503000	132505000	116
chr3	132505000	132526000	117
chr3	132526000	132527000	26
chr3	132527000	132528000	25
chr3	132528000	132529000	23
chr3	132529000	132530000	21
chr3	132530000	132531000	20
chr3	132531000	132532000	19
chr3	132532000	132533000	18
chr3	132533000	132534000	15
chr3	132534000	132607000	14
chr3	132607000	132613000	15
chr3	132613000	132618000	10
chr3	132618000	132640000	13
chr3	132640000	132646000	15
chr3	132646000	132647000	14
chr3	132647000	132649000	12
chr3	132649000	132652000	13
chr3	132652000	132653000	14
chr3	132653000	132678000	20
chr3	132678000	132685000	19
chr3	132685000	132701000	18
chr3	132701000	132708000	11
chr3	132708000	132717000	12
chr3	132717000	132774000	13
chr3	132774000	132775000	14
chr3	132775000	132779000	15
chr3	132779000	132789000	16
chr3	132789000	132796000	21
chr3	132796000	132802000	20
chr3	132802000	132804000	21
chr3	132804000	132850000	20
chr3	132850000	132852000	19
chr3	132852000	132853000	18
chr3	132853000	132857000	15
chr3	132857000	132883000	10
chr3	132883000	132884000	9
chr3	132884000	132886000	6
chr3	132886000	132894000	5
chr3	132894000	132914000	6
chr3	132914000	133008000	5
chr3	133008000	133010000	1
chr3	133527000	133530000	2
chr3	133530000	133550000	5
chr3	133550000	133551000	3
chr3	133551000	133554000	1
chr3	133731000	133734000	1
chr3	133734000	133755000	2
chr3	133755000	133776000	3
chr3	133776000	133780000	2
chr3	133780000	133796000	3
chr3	133796000	133843000	2
chr3	133843000	133849000	1
chr3	134629000	134653000	1
chr3	134656000	134657000	1
chr3	134657000	134681000	5
chr3	134735000	134737000	9
chr3	134737000	134738000	32
chr3	134738000	134758000	38
chr3	134758000	134765000	37
chr3	134765000	134766000	6
chr3	134766000	134770000	2
chr3	134770000	134771000	1
chr3	134845000	134846000	1
chr3	134846000	134847000	2
chr3	134847000	134849000	9
chr3	134849000	134852000	11
chr3	134852000	134890000	25
chr3	134890000	134891000	26
chr3	134891000	134906000	27
chr3	134906000	134908000	19
chr3	134908000	134909000	15
chr3	134909000	134910000	10
chr3	134910000	134911000	8
chr3	134911000	134912000	7
chr3	134912000	134915000	6
chr3	134915000	134916000	5
chr3	134916000	134940000	4
chr3	134940000	134951000	3
chr3	135494000	135509000	1
chr3	135509000	135527000	2
chr3	135527000	135535000	1
chr3	135788000	135794000	1
chr3	135794000	135795000	3
chr3	135795000	135805000	4
chr3	135805000	135806000	6
chr3	135806000	135860000	9
chr3	135860000	135863000	5
chr3	135863000	135865000	4
chr3	135865000	135924000	1
chr3	136160000	136161000	1
chr3	136161000	136162000	3
chr3	136162000	136164000	9
chr3	136164000	136467000	10
chr3	136467000	136468000	2
chr3	136925000	136926000	2
chr3	136926000	136952000	7
chr3	136952000	136953000	1
chr3	138903000	138937000	4
chr3	139061000	139083000	1
chr3	139083000	139084000	2
chr3	139084000	139193000	3
chr3	139193000	139194000	2
chr3	139194000	139213000	1
chr3	139784000	139785000	1
chr3	139785000	139786000	2
chr3	139786000	139819000	31
chr3	139819000	139820000	23
chr3	139820000	139821000	9
chr3	139821000	139826000	4
chr3	139826000	139827000	3
chr3	139827000	139844000	1
chr3	139847000	139888000	1
chr3	139888000	139918000	2
chr3	140195000	140203000	1
chr3	140203000	140239000	2
chr3	140239000	140268000	1
chr3	140289000	140295000	1
chr3	140295000	140306000	2
chr3	140306000	140314000	3
chr3	140314000	140315000	5
chr3	140315000	140318000	6
chr3	140318000	140319000	8
chr3	140319000	140320000	10
chr3	140320000	140344000	16
chr3	140344000	140352000	17
chr3	140352000	140355000	18
chr3	140355000	140408000	19
chr3	140408000	140413000	20
chr3	140413000	140444000	19
chr3	140444000	140448000	20
chr3	140448000	140454000	18
chr3	140454000	140476000	16
chr3	140476000	140477000	14
chr3	140477000	140480000	13
chr3	140480000	140481000	14
chr3	140481000	140539000	13
chr3	140539000	140542000	6
chr3	140542000	140543000	2
chr3	140543000	140552000	1
chr3	140552000	140581000	2
chr3	140581000	140621000	3
chr3	140621000	140642000	2
chr3	140642000	140749000	4
chr3	140749000	140767000	3
chr3	140767000	140794000	2
chr3	140794000	140795000	3
chr3	140795000	140798000	4
chr3	140798000	140800000	5
chr3	140800000	140845000	6
chr3	140845000	140854000	5
chr3	140854000	140879000	4
chr3	140879000	140882000	3
chr3	140882000	140883000	2
chr3	140883000	140885000	1
chr3	141024000	141059000	1
chr3	141097000	141098000	2
chr3	141098000	141099000	3
chr3	141099000	141150000	15
chr3	141150000	141151000	8
chr3	141151000	141159000	3
chr3	141159000	141176000	4
chr3	141176000	141178000	5
chr3	141178000	141181000	7
chr3	141181000	141183000	8
chr3	141183000	141186000	9
chr3	141186000	141187000	11
chr3	141187000	141188000	12
chr3	141188000	141189000	14
chr3	141189000	141198000	18
chr3	141198000	141199000	25
chr3	141199000	141284000	32
chr3	141284000	141285000	26
chr3	141285000	141286000	8
chr3	141286000	141287000	7
chr3	141287000	141289000	6
chr3	141289000	141328000	4
chr3	141328000	141342000	1
chr3	141359000	141404000	1
chr3	141404000	141407000	2
chr3	141407000	141409000	3
chr3	141409000	141426000	2
chr3	141426000	141432000	3
chr3	141432000	141438000	4
chr3	141438000	141440000	7
chr3	141440000	141456000	8
chr3	141456000	141489000	11
chr3	141489000	141494000	13
chr3	141494000	141524000	14
chr3	141524000	141542000	15
chr3	141542000	141553000	17
chr3	141553000	141554000	13
chr3	141554000	141555000	11
chr3	141555000	141562000	10
chr3	141562000	141563000	14
chr3	141563000	141564000	17
chr3	141564000	141567000	20
chr3	141567000	141571000	22
chr3	141571000	141573000	20
chr3	141573000	141576000	21
chr3	141576000	141577000	22
chr3	141577000	141630000	30
chr3	141630000	141639000	29
chr3	141639000	141649000	27
chr3	141649000	141660000	28
chr3	141660000	141665000	27
chr3	141665000	141682000	26
chr3	141682000	141685000	27
chr3	141685000	141711000	40
chr3	141711000	141719000	38
chr3	141719000	141720000	19
chr3	141720000	141721000	15
chr3	141721000	141731000	14
chr3	141731000	141733000	13
chr3	141733000	141878000	11
chr3	141878000	141894000	12
chr3	141894000	141895000	1
chr3	142589000	142590000	1
chr3	142590000	142599000	2
chr3	142599000	142605000	3
chr3	142605000	142617000	18
chr3	142617000	142618000	20
chr3	142618000	142619000	21
chr3	142619000	142621000	23
chr3	142621000	142637000	26
chr3	142637000	142640000	25
chr3	142640000	142643000	23
chr3	142643000	142645000	15
chr3	142645000	142648000	13
chr3	142648000	142652000	11
chr3	142652000	142653000	13
chr3	142653000	142654000	15
chr3	142654000	142655000	25
chr3	142655000	142672000	37
chr3	142672000	142693000	45
chr3	142693000	142697000	1
chr3	142841000	142859000	1
chr3	142865000	142897000	1
chr3	142897000	142898000	1
chr3	142898000	142934000	2
chr3	142934000	142953000	6
chr3	142953000	142966000	5
chr3	142966000	142967000	3
chr3	142967000	142971000	1
chr3	142971000	142986000	2
chr3	142986000	142987000	10
chr3	142987000	143006000	9
chr3	143006000	143008000	2
chr3	143008000	143023000	1
chr3	143197000	143221000	1
chr3	143221000	143238000	3
chr3	143238000	143239000	5
chr3	143239000	143242000	4
chr3	143242000	143246000	5
chr3	143246000	143247000	7
chr3	143247000	143249000	16
chr3	143249000	143251000	17
chr3	143251000	143252000	18
chr3	143252000	143258000	29
chr3	143258000	143290000	30
chr3	143290000	143293000	31
chr3	143293000	143305000	30
chr3	143305000	143306000	29
chr3	143306000	143307000	28
chr3	143307000	143313000	27
chr3	143313000	143315000	26
chr3	143315000	143316000	25
chr3	143316000	143324000	23
chr3	143324000	143355000	24
chr3	143355000	143357000	19
chr3	143357000	143362000	3
chr3	143362000	143363000	2
chr3	143363000	143364000	1
chr3	143808000	143809000	1
chr3	143809000	143867000	2
chr3	143867000	143879000	3
chr3	143879000	143881000	2
chr3	143881000	143920000	1
chr3	143920000	143922000	2
chr3	143922000	143923000	3
chr3	143923000	143924000	4
chr3	143924000	143962000	5
chr3	143962000	143974000	4
chr3	143974000	143975000	1
chr3	144036000	144037000	1
chr3	144037000	144127000	4
chr3	144127000	144128000	2
chr3	144128000	144130000	1
chr3	144709000	144713000	2
chr3	144713000	144791000	3
chr3	145095000	145098000	1
chr3	145098000	145099000	2
chr3	145099000	145170000	32
chr3	145170000	145171000	5
chr3	145171000	145175000	2
chr3	145175000	145176000	1
chr3	145497000	145531000	1
chr3	145531000	145580000	4
chr3	145580000	145581000	1
chr3	146240000	146284000	1
chr3	146923000	146969000	1
chr3	147119000	147120000	2
chr3	147120000	147176000	8
chr3	147176000	147215000	9
chr3	147215000	147217000	3
chr3	147217000	147218000	2
chr3	147344000	147380000	2
chr3	147380000	147387000	1
chr3	147682000	147709000	1
chr3	147709000	147745000	2
chr3	147745000	147792000	3
chr3	147792000	147801000	1
chr3	147801000	147823000	2
chr3	147823000	147824000	3
chr3	147824000	147825000	4
chr3	147825000	147831000	33
chr3	147831000	147832000	34
chr3	147832000	147833000	37
chr3	147833000	147854000	39
chr3	147854000	147855000	23
chr3	147855000	147856000	11
chr3	147856000	147862000	8
chr3	147862000	147872000	9
chr3	147872000	147873000	12
chr3	147873000	147878000	14
chr3	147878000	147913000	13
chr3	147913000	147949000	12
chr3	147949000	147950000	10
chr3	147950000	147951000	9
chr3	147951000	147954000	7
chr3	147954000	147955000	5
chr3	147955000	147956000	3
chr3	147956000	147960000	2
chr3	147960000	147969000	1
chr3	148092000	148093000	2
chr3	148093000	148096000	3
chr3	148096000	148097000	6
chr3	148097000	148180000	7
chr3	148180000	148184000	6
chr3	148184000	148210000	5
chr3	148210000	148212000	3
chr3	148212000	148322000	2
chr3	148322000	148324000	1
chr3	148324000	148346000	3
chr3	148346000	148378000	2
chr3	148378000	148386000	3
chr3	148386000	148425000	5
chr3	148425000	148442000	7
chr3	148442000	148458000	8
chr3	148458000	148459000	2
chr3	148459000	148464000	1
chr3	148557000	148561000	1
chr3	148561000	148568000	2
chr3	148568000	148569000	3
chr3	148569000	148570000	12
chr3	148570000	148611000	30
chr3	148611000	148612000	13
chr3	148612000	148614000	5
chr3	148614000	148615000	4
chr3	148615000	148618000	3
chr3	148618000	148619000	2
chr3	148629000	148682000	2
chr3	148761000	148784000	1
chr3	148973000	148986000	1
chr3	148986000	148990000	2
chr3	148990000	148992000	8
chr3	148992000	149004000	10
chr3	149004000	149016000	11
chr3	149016000	149017000	12
chr3	149017000	149019000	16
chr3	149019000	149020000	8
chr3	149020000	149022000	7
chr3	149022000	149041000	6
chr3	149041000	149047000	1
chr3	149338000	149344000	1
chr3	149344000	149355000	3
chr3	149355000	149356000	12
chr3	149356000	149364000	13
chr3	149364000	149373000	12
chr3	149373000	149374000	13
chr3	149374000	149380000	14
chr3	149380000	149446000	15
chr3	149446000	149451000	16
chr3	149451000	149465000	15
chr3	149465000	149468000	16
chr3	149468000	149485000	17
chr3	149485000	149501000	1
chr3	149780000	149798000	1
chr3	149798000	149799000	3
chr3	149799000	149800000	5
chr3	149800000	149801000	6
chr3	149801000	149802000	7
chr3	149802000	149805000	8
chr3	149805000	149854000	9
chr3	149854000	149870000	10
chr3	149870000	149876000	5
chr3	149876000	149933000	6
chr3	149933000	149957000	5
chr3	149957000	149987000	8
chr3	149987000	149988000	5
chr3	149988000	149993000	3
chr3	149993000	149994000	7
chr3	149994000	149995000	16
chr3	149995000	150031000	19
chr3	150031000	150032000	17
chr3	150032000	150037000	16
chr3	150037000	150038000	15
chr3	150038000	150039000	5
chr3	150039000	150042000	4
chr3	150042000	150044000	3
chr3	150044000	150045000	2
chr3	150045000	150085000	1
chr3	150100000	150104000	1
chr3	150104000	150126000	5
chr3	150126000	150158000	1
chr3	150756000	150777000	1
chr3	150787000	150790000	1
chr3	150790000	150792000	2
chr3	150792000	150837000	10
chr3	150837000	150869000	11
chr3	150869000	150870000	7
chr3	150870000	150883000	3
chr3	150883000	150884000	2
chr3	150884000	150918000	1
chr3	150939000	150979000	1
chr3	150998000	151146000	1
chr3	151185000	151188000	1
chr3	151188000	151191000	2
chr3	151191000	151202000	8
chr3	151202000	151203000	9
chr3	151203000	151204000	10
chr3	151204000	151205000	11
chr3	151205000	151257000	29
chr3	151257000	151258000	11
chr3	151258000	151269000	1
chr3	151269000	151275000	2
chr3	151275000	151313000	13
chr3	151313000	151408000	1
chr3	151586000	151668000	1
chr3	151828000	151878000	1
chr3	151878000	151887000	2
chr3	151887000	151928000	1
chr3	152235000	152253000	1
chr3	152253000	152254000	2
chr3	152254000	152258000	3
chr3	152258000	152288000	5
chr3	152288000	152290000	1
chr3	152395000	152492000	1
chr3	152492000	152535000	2
chr3	152535000	152542000	1
chr3	152803000	152804000	2
chr3	152804000	152808000	3
chr3	152808000	152809000	4
chr3	152809000	152926000	6
chr3	152926000	152929000	7
chr3	152929000	152980000	8
chr3	152980000	152987000	6
chr3	152987000	152988000	4
chr3	152988000	153010000	3
chr3	153064000	153166000	1
chr3	153195000	153255000	1
chr3	153288000	153408000	1
chr3	153408000	153423000	2
chr3	153423000	153476000	1
chr3	153778000	153780000	1
chr3	153780000	153825000	3
chr3	153825000	153826000	1
chr3	154186000	154275000	1
chr3	154275000	154484000	2
chr3	154587000	154588000	1
chr3	154588000	154590000	2
chr3	154590000	154591000	4
chr3	154591000	154649000	6
chr3	154649000	154656000	1
chr3	154744000	154799000	3
chr3	154799000	154802000	1
chr3	154802000	154804000	2
chr3	154804000	154805000	8
chr3	154805000	154828000	7
chr3	154828000	154830000	6
chr3	154830000	154831000	5
chr3	154831000	154849000	4
chr3	154849000	154858000	5
chr3	154858000	154860000	6
chr3	154860000	154861000	7
chr3	154861000	154862000	9
chr3	154862000	154863000	33
chr3	154863000	154869000	31
chr3	154869000	154876000	30
chr3	154876000	154879000	31
chr3	154879000	154881000	32
chr3	154881000	154898000	35
chr3	154898000	154899000	37
chr3	154899000	154900000	40
chr3	154900000	154901000	38
chr3	154901000	154902000	33
chr3	154902000	154903000	37
chr3	154903000	154906000	37
chr3	154906000	154907000	39
chr3	154907000	154910000	40
chr3	154910000	154912000	42
chr3	154912000	154913000	36
chr3	154913000	154914000	41
chr3	154914000	154917000	42
chr3	154917000	154944000	40
chr3	154944000	154945000	39
chr3	154945000	154987000	38
chr3	154987000	154989000	35
chr3	154989000	154991000	31
chr3	154991000	154992000	30
chr3	154992000	155007000	29
chr3	155007000	155039000	27
chr3	155039000	155042000	28
chr3	155042000	155043000	29
chr3	155043000	155044000	30
chr3	155044000	155045000	31
chr3	155045000	155046000	30
chr3	155046000	155049000	47
chr3	155049000	155050000	46
chr3	155050000	155051000	44
chr3	155051000	155073000	43
chr3	155073000	155074000	25
chr3	155074000	155075000	20
chr3	155075000	155076000	15
chr3	155076000	155078000	12
chr3	155078000	155082000	11
chr3	155082000	155084000	8
chr3	155084000	155089000	7
chr3	155089000	155105000	6
chr3	155105000	155122000	5
chr3	155122000	155175000	1
chr3	155175000	155362000	7
chr3	155362000	155425000	8
chr3	155425000	155431000	7
chr3	155431000	155523000	8
chr3	155523000	155530000	7
chr3	155573000	155574000	5
chr3	155574000	155583000	6
chr3	155583000	155584000	7
chr3	155584000	155585000	10
chr3	155585000	155589000	13
chr3	155589000	155606000	14
chr3	155606000	155607000	15
chr3	155607000	155608000	16
chr3	155608000	155610000	21
chr3	155610000	155693000	25
chr3	155693000	155718000	24
chr3	155718000	155719000	19
chr3	155719000	155722000	18
chr3	155722000	155725000	14
chr3	155725000	155731000	13
chr3	155731000	155753000	6
chr3	155753000	155754000	5
chr3	155754000	155755000	2
chr3	155755000	155761000	1
chr3	156336000	156439000	1
chr3	156694000	156791000	1
chr3	156823000	156826000	1
chr3	156826000	156836000	3
chr3	156836000	156837000	4
chr3	156837000	156840000	5
chr3	156840000	156847000	6
chr3	156847000	156848000	7
chr3	156848000	156849000	8
chr3	156849000	156850000	9
chr3	156850000	156864000	11
chr3	156864000	156865000	10
chr3	156865000	156983000	8
chr3	156983000	156986000	10
chr3	156986000	157008000	13
chr3	157008000	157009000	12
chr3	157009000	157141000	11
chr3	157141000	157142000	9
chr3	157142000	157155000	6
chr3	157155000	157160000	7
chr3	157160000	157164000	9
chr3	157164000	157165000	7
chr3	157165000	157166000	11
chr3	157166000	157217000	19
chr3	157217000	157223000	20
chr3	157223000	157224000	17
chr3	157224000	157228000	19
chr3	157228000	157236000	14
chr3	157236000	157237000	17
chr3	157237000	157311000	18
chr3	157311000	157312000	16
chr3	157312000	157313000	3
chr3	157313000	157314000	4
chr3	157314000	157316000	3
chr3	157316000	157317000	5
chr3	157317000	157330000	31
chr3	157330000	157334000	36
chr3	157334000	157335000	38
chr3	157335000	157338000	39
chr3	157338000	157379000	40
chr3	157379000	157400000	41
chr3	157400000	157401000	37
chr3	157401000	157402000	33
chr3	157402000	157454000	32
chr3	157454000	157466000	33
chr3	157466000	157471000	30
chr3	157471000	157481000	29
chr3	157481000	157531000	31
chr3	157531000	157532000	29
chr3	157532000	157535000	24
chr3	157535000	157540000	23
chr3	157540000	157542000	24
chr3	157542000	157543000	24
chr3	157543000	157560000	25
chr3	157560000	157569000	27
chr3	157569000	157573000	26
chr3	157573000	157576000	25
chr3	157576000	157609000	24
chr3	157609000	157615000	23
chr3	157615000	157616000	18
chr3	157616000	157617000	2
chr3	157617000	157624000	1
chr3	158165000	158517000	1
chr3	158517000	158584000	3
chr3	158584000	158601000	3
chr3	158601000	158648000	2
chr3	158648000	158650000	3
chr3	158650000	158653000	4
chr3	158653000	158681000	5
chr3	158681000	158682000	6
chr3	158682000	158683000	3
chr3	158683000	158721000	4
chr3	158721000	158725000	1
chr3	159041000	159069000	1
chr3	159174000	159175000	1
chr3	159175000	159176000	2
chr3	159176000	159177000	3
chr3	159177000	159263000	4
chr3	159263000	159269000	3
chr3	159269000	159279000	3
chr3	159279000	159321000	2
chr3	159321000	159375000	1
chr3	159584000	159591000	1
chr3	159591000	159615000	12
chr3	159615000	159619000	13
chr3	159619000	159626000	15
chr3	159626000	159632000	13
chr3	159632000	159674000	14
chr3	159674000	159695000	14
chr3	159695000	159697000	13
chr3	159697000	159702000	12
chr3	159702000	159703000	6
chr3	159703000	159707000	1
chr3	159718000	159749000	1
chr3	159765000	159947000	1
chr3	160410000	160412000	1
chr3	160412000	160464000	3
chr3	160464000	160514000	1
chr3	160514000	160518000	2
chr3	160518000	160548000	4
chr3	160548000	160549000	2
chr3	160549000	160594000	1
chr3	161232000	161357000	1
chr3	161388000	161391000	1
chr3	161391000	161392000	2
chr3	161392000	161394000	3
chr3	161394000	161402000	4
chr3	161402000	161403000	6
chr3	161403000	161404000	11
chr3	161404000	161405000	14
chr3	161405000	161412000	17
chr3	161412000	161417000	19
chr3	161417000	161420000	20
chr3	161420000	161452000	22
chr3	161452000	161482000	24
chr3	161482000	161493000	23
chr3	161493000	161496000	24
chr3	161496000	161497000	15
chr3	161497000	161499000	14
chr3	161499000	161500000	4
chr3	161500000	161501000	3
chr3	161501000	161510000	4
chr3	161510000	161526000	3
chr3	161526000	161528000	2
chr3	161528000	161627000	1
chr3	161698000	161778000	1
chr3	161778000	161823000	2
chr3	161823000	161840000	1
chr3	161875000	161886000	2
chr3	161886000	161896000	3
chr3	161896000	161918000	36
chr3	161918000	161919000	7
chr3	161919000	161922000	6
chr3	161922000	161923000	3
chr3	161923000	161927000	1
